Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,cell,cell_ontology_class
P16.MAA000386.3_11_M.1.1,10.8599977840622,1.98306273948884,-0.345895230474376,1.15160210974215,0.0359638251728856,-0.230037074858554,6.63473279185557,-1.13965583363709,3.09976345697477,0.508833895593868,1.64765827479592,P16.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
O13.MAA000386.3_11_M.1.1,10.6028472673822,2.10438194503455,0.468090666282566,5.79412807802537,-0.336455744167723,-0.675512903403088,2.51605660034433,-1.10910612804257,0.960335591445268,1.03612431898037,0.389092084320824,O13.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
E9.MAA000386.3_11_M.1.1,11.5508626570297,3.0063046297885,-0.652626820093861,8.88796076617951,0.215381351039794,-0.0959785342588427,-2.46499124301591,-5.66002309936858,1.54934287117555,3.159581156757,-1.04820168160308,E9.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
O15.MAA000386.3_11_M.1.1,10.8813100529294,3.32795585796226,0.292981909433563,2.05894693189851,-0.765539130999167,0.0780817636526337,0.723944655913665,-3.90609649867905,1.77547510095365,2.87523906610049,0.220813025717781,O15.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
E11.MAA000386.3_11_M.1.1,11.9864379115342,3.21247779131618,-0.347394083493044,1.79616319379059,-0.505376866974104,-0.102691264680528,6.67723050532378,-1.03039820501258,1.5591426227672,2.57862938227577,1.82628935973767,E11.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
H11.MAA000386.3_11_M.1.1,11.8996159613538,3.41270844886729,-0.132408080239119,0.592095430348206,-1.0258845530699,0.692731272608428,-0.0596526563973402,-3.45685250224839,3.14712260379224,2.50186809600739,1.19204951157766,H11.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
K12.MAA000386.3_11_M.1.1,11.4887477083958,2.46552996143724,0.434304616162414,5.07051640176739,-0.577893085002635,-0.832691990496506,10.7939503781265,0.746826013268541,1.50151690296783,3.51099179841747,1.86292386634387,K12.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
H15.MAA000386.3_11_M.1.1,12.8261819716711,3.36644121772965,-1.00268616771253,0.304907065497056,-0.0765697285274038,0.0831247985612395,-1.21674205536022,-3.98336346080241,2.58290545162131,3.16817921686204,-1.25914932041292,H15.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
D9.MAA000386.3_11_M.1.1,11.5248235710645,3.62601871488656,-0.50222530611901,8.7023340417585,-0.370148015864495,-0.0501423170967518,0.170965933859056,-4.13996934399698,1.11295693912775,3.08873147069851,0.0664642120271555,D9.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
H16.MAA000386.3_11_M.1.1,12.9655246909595,2.9523377410663,-0.598143378517766,5.49247350887514,-0.681420200781667,-0.55319919665501,9.15718140143967,0.462099740326907,3.37543671167492,1.96664123605909,0.623391131444142,H16.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
