Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,cell,cell_ontology_class
B11.D041914.3_8_M.1.1,-7.81108219780657,2.59928693399897,1.71330407959285,0.849584457790012,-0.232774530325356,2.29089696759338,-7.96808190789451,2.95063666026367,-0.325549393804341,0.637193891421087,0.293287598707957,-1.50866855407863,1.59357108980387,1.98657710660131,0.178365821755862,1.56070426888761,0.545937000708839,-0.195870725201419,-0.816892351825801,0.716987678739794,-0.42251182736808,-0.708082032916459,-0.482920112669332,0.423332313373544,0.0279827250785598,-0.318646817409664,0.613454747630694,0.669218171751636,0.774200980630195,0.130239241859867,1.33732899447973,B11.D041914.3_8_M.1.1,mesenchymal cell
C13.D041914.3_8_M.1.1,-9.02428830515567,2.12100429917409,1.36858381782073,3.09828093476085,0.145544861964771,2.4105327573377,-8.73486808602416,1.60822402570595,0.198108290585683,0.55949923246177,0.698397807516918,-0.378501046677359,0.1029839158019,-0.0586986320964738,-0.606159255672179,0.153418424058593,-0.71469601450884,-1.27252054481396,-1.20939803002373,0.496750703176539,0.964147911583528,-0.25308733781906,0.361724174973115,-0.622517130190493,0.257545850477567,-0.719008142058815,0.282629240811472,0.0104437485677543,0.195360196656993,0.38403077296997,0.678008246229914,C13.D041914.3_8_M.1.1,mesenchymal cell
A6.D041914.3_8_M.1.1,-8.24904624377618,1.90467771645205,1.80359393474195,11.519238619365,-0.0437488235727532,-0.137858715102405,3.21413245275134,-2.09139044480132,-0.333440545419242,-0.968862237599056,-0.202461344530699,-1.24530234039124,1.77233975788558,1.06839767558821,0.948747442307642,0.361516583326197,-0.859906510893502,-0.577653985248791,-1.69452341974686,0.367541525627649,0.28967796692485,-0.0103508385274982,-0.0547779206249334,0.116752398930241,-0.898381833726974,-0.485804852563498,-0.0862301484161952,-0.480185759215373,0.0779051656832432,-0.871191187423363,-0.321969988536944,A6.D041914.3_8_M.1.1,mesenchymal cell
B10.D041914.3_8_M.1.1,-7.92999005383231,1.39972101360195,1.39828865398313,2.15979180420724,-0.202413392725141,2.20666672547231,-8.16986911527737,3.08233144626928,-0.500734696275551,-0.787784420751343,-0.17789867167735,-1.9035528230551,-0.747411471602138,-0.325046583470073,-0.280250386318134,-0.726111991538589,-0.417931508204683,-1.0814895727512,0.132390958375041,-0.591786261111818,0.260034312563016,0.541078508443048,-0.471118136034419,-0.554844545475323,0.367762792397662,-0.40653519202049,0.165181848442683,-0.361791463708291,-0.226702970618569,-0.156132128806025,-0.39714075318465,B10.D041914.3_8_M.1.1,mesenchymal cell
B12.D041914.3_8_M.1.1,-7.58560519253644,2.11974407825158,1.23003181997563,2.21737050998834,-0.0590663760087238,1.91856965262496,-8.22020533715025,5.31905256969239,-0.719379386736603,-0.119499836550306,0.532330159329932,-2.17076263966303,0.455564237041525,0.982053417547682,0.921923688175659,0.199456755844632,-0.456623465107513,-1.15218208174366,-0.453653172784819,1.25158091537954,-0.846121446470821,-0.392005516155954,0.61419927308986,0.596905469087065,-0.332698949993973,-0.406095144291924,0.437605683834205,-0.197571831891846,-0.345748885800265,-1.15748121395671,0.986261790680141,B12.D041914.3_8_M.1.1,mesenchymal cell
F1.D041914.3_8_M.1.1,-9.07395309164852,2.48719078649355,1.46038672732807,9.86177930302269,0.0297598470585267,-0.796932688071102,-0.927085885484566,0.749857389112942,0.672476213777375,-0.0203414227003131,1.25078727516603,-0.788628016023661,0.948191157008401,-0.126328658799071,1.37881629738999,-0.27636841065739,0.144014943001931,-1.37804622414468,-0.102417754223161,-0.266591190251959,0.343093940102821,-0.050056595620021,0.253511784081597,-0.513122792630477,0.21298198126234,0.0654196872899603,-0.734144071105817,0.511321021489533,-0.101154948240474,-0.702473887605077,-0.461119612174567,F1.D041914.3_8_M.1.1,mesenchymal cell
A9.D041914.3_8_M.1.1,-8.28729262817928,1.63847662746287,1.03848150225724,5.27073868890708,-0.143753701533404,1.0855157538924,-4.37627881246692,0.699845996428741,0.11592796844123,-0.0984746684728244,0.875079715552487,-1.66425196389617,1.5683440299622,2.15836702357585,-0.228220374265154,0.661947952890254,-0.743187986153421,-2.38690463647973,-1.51493854216764,0.966060089664423,0.411067343110601,-0.571748028485021,0.216544326972066,-0.234278089344371,-0.0203672686952604,-0.336684743414612,-0.549962135144604,-0.434905961991685,0.648229717297419,-0.214889029222703,0.0154089763490337,A9.D041914.3_8_M.1.1,mesenchymal cell
B13.D041914.3_8_M.1.1,-8.3016363504903,2.22858356703815,2.20954343183742,1.86820170779356,-0.0462803258421598,2.34555394662283,-8.92715824707738,4.4255020917029,-0.600704279383891,0.10838674874681,0.176422201904114,-1.06570573966332,1.2872249026945,2.23895294978684,-1.24829179507371,1.5024445296887,0.461271806040566,-0.974991762224728,-1.07082440778955,1.53899332563928,0.282018531546357,-0.933337940014286,-0.668099551039766,0.379530912252357,-1.08891058449883,-0.775639725781632,0.315960524802538,-0.586488908816281,-0.739053427779932,0.395647260004337,-0.268492201470729,B13.D041914.3_8_M.1.1,mesenchymal cell
A11.D041914.3_8_M.1.1,-9.01647748799838,2.54002002578581,1.45920868158591,5.62478622351232,-0.304717486429356,0.564978006742094,-4.46321774474229,2.64748557744019,0.248378525695496,-0.500603386050905,0.728223509544764,-2.4037783253087,0.526935784831079,0.026767500425789,1.75731885971017,-2.22819396849079,0.242968519079973,-1.08747154798132,-0.357003572516412,0.239594194761731,0.497781618420662,-0.158033460067969,0.45795736105239,0.324477261397787,1.06906674158113,-0.171247597732359,-0.868281298118902,-0.133793927572047,-0.169054541438646,-0.264806550247222,0.21016836929954,A11.D041914.3_8_M.1.1,mesenchymal cell
A10.D041914.3_8_M.1.1,-8.89258708494136,1.8833717646317,1.48483064713738,10.5370058943735,0.467666534284011,-0.0455796286265856,0.637297517413978,-1.40570379008729,0.27115687295832,-0.203575821473342,0.666734699050159,0.13205346141289,0.635633226425075,-0.16187039184832,0.219558892073124,-0.348003202557402,-0.821684106258539,-0.471209721563521,-0.536959227717432,0.0902235327879584,-0.0727318208207667,-0.835203286676683,0.727741391997349,0.035598737946908,0.340217523238734,-0.198762796215754,-0.402344653921955,-0.666691596062258,0.25538805116127,-0.80655758387644,-0.288498377372904,A10.D041914.3_8_M.1.1,mesenchymal cell
B14.D041914.3_8_M.1.1,-8.03120536793612,1.13085554603006,1.83990585478141,6.06450248570737,-0.502387801923337,1.59821690779011,-4.80412191562369,0.221965923207029,-0.300833070468154,-0.154308559369111,-0.0782474861018581,-0.83885223060807,0.388005557044869,0.445579156615504,-0.731331144576544,0.039746188809888,-0.38170043410814,-1.86459645520754,-0.439844404436278,1.21011107249203,0.0231256172181804,-0.128264745730764,0.311339804259563,0.70499638564679,-0.913213829185298,-0.15609967022272,-0.865077153054844,0.296017136289001,-1.14099410232855,0.832175011627897,0.908917755322442,B14.D041914.3_8_M.1.1,mesenchymal cell
